InductedToHallOfFame,FullPlayerName,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,LastYearPlayed,ID
FALSE,Julio Urias,2,28,0,4,0,0,0,2,0,0.14285714285714285,0.14285714285714285,0,0,0,0,0,4,2017,8535
FALSE,Austin Hays,1,60,4,13,3,0,1,8,0,0.21666666666666667,0.31666666666666665,0,0,0,0,0,23,2017,8538
FALSE,Kristopher Negron,4,266,29,57,13,1,6,20,7,0.21428571428571427,0.33834586466165412,0,0,0,0,0,110,2017,8541
FALSE,Collin McHugh,6,28,1,2,0,0,0,0,0,7.1428571428571425E-2,7.1428571428571425E-2,0,0,0,0,0,2,2017,8544
FALSE,Tzu-Wei Lin,1,56,7,15,0,2,0,2,1,0.26785714285714285,0.3392857142857143,0,0,0,0,0,21,2017,8547
FALSE,Jay Bruce,10,5205,751,1294,272,29,277,838,62,0.24860710854947163,0.47166186359269929,0,0,0,0,0,3033,2017,8550
FALSE,Zach Wheeler,3,107,3,10,3,0,0,5,0,9.3457943925233641E-2,0.12149532710280374,0,0,0,0,0,16,2017,8553
FALSE,Trevor Rosenthal,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8556
FALSE,Josh Osich,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8559
FALSE,Wilmer Difo,3,401,62,108,13,4,6,28,13,0.26932668329177056,0.36658354114713215,0,0,0,0,0,170,2017,8562
FALSE,Giovanny Gallegos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8565
FALSE,Austin Pruitt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8568
FALSE,Matt Koch,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8571
FALSE,Eduardo Escobar,7,1954,235,494,105,16,48,224,12,0.25281473899692936,0.39662231320368474,0,0,0,0,0,944,2017,8574
FALSE,Carson Smith,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8577
FALSE,Andres Machado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8580
FALSE,Wil Myers,5,2051,306,520,108,8,85,285,64,0.25353486104339351,0.43832276938078985,0,0,0,0,0,1100,2017,8583
FALSE,Taylor Cole,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8586
FALSE,Yuli Gurriel,2,659,82,192,50,1,21,90,4,0.29135053110773901,0.46585735963581182,0,0,0,0,0,379,2017,8589
FALSE,Derek Fisher,1,146,21,31,4,1,5,17,3,0.21232876712328769,0.35616438356164382,0,0,0,0,0,62,2017,8592
FALSE,Nomar Mazara,2,1070,123,277,43,5,40,165,2,0.25887850467289719,0.42056074766355139,0,0,0,0,0,538,2017,8595
FALSE,Yonder Alonso,8,2554,293,685,149,2,67,306,22,0.26820673453406424,0.40681284259984341,0,0,0,0,0,1257,2017,8598
FALSE,James McCann,4,1109,104,274,42,8,32,138,2,0.24706943192064923,0.38593327321911636,0,0,0,0,0,510,2017,8601
FALSE,Rafael Devers,1,222,34,63,14,0,10,30,3,0.28378378378378377,0.481981981981982,0,0,0,0,0,131,2017,8604
FALSE,Anthony Rendon,5,2350,366,657,157,10,78,328,38,0.27957446808510639,0.45446808510638298,0,0,0,0,0,1313,2017,8607
FALSE,Kelvin Herrera,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8610
FALSE,Ian Parmley,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8613
FALSE,Andrew Albers,4,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,2017,8616
FALSE,Justin Grimm,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8619
FALSE,Chad Kuhl,2,71,2,7,2,0,0,3,0,9.8591549295774641E-2,0.12676056338028172,0,0,0,0,0,11,2017,8622
FALSE,Chad Bell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8625
FALSE,David Freese,9,3316,408,907,172,5,91,455,8,0.27352231604342581,0.41073582629674305,0,0,0,0,0,1630,2017,8628
FALSE,Carlos Moncrief,1,38,4,8,1,0,0,5,0,0.2105263157894737,0.23684210526315791,0,0,0,0,0,10,2017,8631
FALSE,Pedro Beato,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8634
FALSE,Ramon Torres,1,74,9,18,3,0,0,4,1,0.24324324324324326,0.28378378378378377,0,0,0,0,0,24,2017,8637
FALSE,Wade Miley,7,212,11,32,5,0,1,12,0,0.15094339622641512,0.18867924528301888,0,0,0,0,0,46,2017,8640
FALSE,Nick Hundley,10,2745,280,684,153,17,81,340,13,0.24918032786885247,0.40582877959927144,0,0,0,0,0,1365,2017,8643
FALSE,Andrew Moore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8646
FALSE,Kyle Crockett,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8649
FALSE,Seth Frankoff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8652
FALSE,Adam Wilk,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8655
FALSE,Nick Tepesch,4,8,0,1,0,0,0,0,0,0.125,0.125,0,0,0,0,0,1,2017,8658
FALSE,Leonys Martin,7,1978,254,489,72,19,38,176,115,0.24721941354903942,0.36046511627906974,0,0,0,0,0,842,2017,8661
FALSE,Jose Alvarado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8664
FALSE,Matt Adams,6,1720,206,466,103,6,75,275,4,0.27093023255813953,0.46860465116279071,0,0,0,0,0,990,2017,8667
FALSE,Bryan Holaday,6,405,46,99,21,2,5,46,1,0.24444444444444446,0.34320987654320989,0,0,0,0,0,167,2017,8670
FALSE,Ben Lively,1,26,2,6,0,0,2,8,0,0.23076923076923075,0.46153846153846151,0,0,0,0,0,14,2017,8673
FALSE,Todd Frazier,7,3345,468,820,165,12,175,498,62,0.24514200298953662,0.45859491778774292,0,0,0,0,0,1886,2017,8676
FALSE,Gordon Beckham,9,3136,388,751,173,5,74,335,31,0.23947704081632656,0.36862244897959184,0,0,0,0,0,1408,2017,8679
FALSE,Brian Anderson,1,84,11,22,7,1,0,8,0,0.26190476190476192,0.36904761904761907,0,0,0,0,0,39,2017,8682
FALSE,Buddy Baumann,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8685
FALSE,Jesse Hahn,4,26,1,2,0,0,0,1,0,7.6923076923076927E-2,7.6923076923076927E-2,0,0,0,0,0,2,2017,8688
FALSE,Jefry Marte,3,465,57,104,23,0,23,69,3,0.22365591397849463,0.42150537634408602,0,0,0,0,0,242,2017,8691
FALSE,Nate Karns,5,8,1,1,0,0,1,1,0,0.125,0.5,0,0,0,0,0,5,2017,8694
FALSE,Onelki Garcia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8697
FALSE,Shelby Miller,6,198,16,22,10,1,1,6,0,0.11111111111111112,0.18686868686868688,0,0,0,0,0,49,2017,8700
FALSE,Aaron Blair,2,22,0,2,0,0,0,0,0,9.0909090909090912E-2,9.0909090909090912E-2,0,0,0,0,0,2,2017,8703
FALSE,Kevin Plawecki,3,465,35,103,20,0,7,45,1,0.22150537634408601,0.30967741935483872,0,0,0,0,0,171,2017,8706
FALSE,Khris Davis,5,2150,327,534,115,7,145,374,18,0.2483720930232558,0.5106976744186047,0,0,0,0,0,1365,2017,8709
FALSE,Kevin Shackelford,1,3,0,1,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,1,2017,8712
FALSE,Michael Blazek,4,6,1,1,1,0,0,1,0,0.16666666666666669,0.33333333333333337,0,0,0,0,0,3,2017,8715
FALSE,Zach Granite,1,93,14,22,2,0,1,13,2,0.23655913978494622,0.29032258064516125,0,0,0,0,0,30,2017,8718
FALSE,Kevin Siegrist,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8721
FALSE,Warwick Saupold,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8724
FALSE,Cheslor Cuthbert,3,664,65,173,37,2,15,72,2,0.26054216867469882,0.39006024096385539,0,0,0,0,0,313,2017,8727
FALSE,Will Middlebrooks,6,1150,119,262,51,4,43,155,10,0.22782608695652173,0.39130434782608697,0,0,0,0,0,548,2017,8730
FALSE,Maikel Franco,4,1516,183,375,76,3,63,219,2,0.24736147757255936,0.42612137203166228,0,0,0,0,0,788,2017,8733
FALSE,Stephen Vogt,6,1643,181,413,82,9,57,218,1,0.25136944613511869,0.41631162507608033,0,0,0,0,0,832,2017,8736
FALSE,Chase Utley,15,6693,1085,1850,401,57,258,1011,151,0.27640818765874797,0.46899746003287018,5,0,0,0,0,3855,2017,8739
FALSE,Jason Kipnis,7,3302,477,886,201,21,88,389,121,0.26832222895215024,0.42186553603876437,0,0,0,0,0,1703,2017,8742
FALSE,Mike Mayers,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8745
FALSE,Sam Tuivailala,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8748
FALSE,Evan Scribner,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8751
FALSE,Pedro Florimon,7,717,83,150,29,6,10,68,25,0.20920502092050208,0.30822873082287311,0,0,0,0,0,266,2017,8754
FALSE,Mike Napoli,12,4572,697,1125,224,11,267,744,39,0.24606299212598426,0.47506561679790027,0,0,0,0,0,2674,2017,8757
FALSE,Mark Zagunis,1,14,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2017,8760
FALSE,Luke Maile,3,284,22,52,15,0,5,24,1,0.18309859154929578,0.28873239436619719,0,0,0,0,0,102,2017,8763
FALSE,Anthony Bass,6,38,3,4,0,1,0,6,1,0.10526315789473685,0.15789473684210525,0,0,0,0,0,7,2017,8766
FALSE,Jairo Diaz,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8769
FALSE,Marcus Stroman,4,12,5,2,1,0,1,1,0,0.16666666666666669,0.5,0,0,0,1,0,8,2017,8772
FALSE,Jacob May,1,36,2,2,0,0,0,3,0,5.5555555555555559E-2,5.5555555555555559E-2,0,0,0,0,0,2,2017,8775
FALSE,Tyler Anderson,2,61,2,5,0,0,1,3,0,8.1967213114754106E-2,0.13114754098360656,0,0,0,0,0,9,2017,8778
FALSE,Josh Phegley,5,693,70,156,42,1,20,83,2,0.22510822510822509,0.37518037518037517,0,0,0,0,0,323,2017,8781
FALSE,Jordan Lyles,7,157,10,21,4,0,2,10,0,0.13375796178343949,0.19745222929936304,0,0,0,0,0,37,2017,8784
FALSE,Zac Rosscup,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8787
FALSE,Mike Marjama,1,9,1,3,1,0,1,1,0,0.33333333333333337,0.77777777777777779,0,0,0,0,0,9,2017,8790
FALSE,German Marquez,2,51,5,8,2,0,0,5,0,0.15686274509803921,0.19607843137254902,0,0,0,0,0,12,2017,8793
FALSE,Daniel Norris,4,4,1,1,0,0,1,2,0,0.25,1,0,0,0,0,0,5,2017,8796
FALSE,Taylor Jungmann,3,45,3,11,2,0,0,0,0,0.24444444444444446,0.28888888888888886,0,0,0,0,0,15,2017,8799
FALSE,Kelby Tomlinson,3,478,68,135,14,5,3,37,19,0.28242677824267781,0.35146443514644354,0,0,0,0,0,190,2017,8802
FALSE,Nik Turley,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8805
FALSE,Corey Knebel,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8808
FALSE,Jarrod Saltalamacchia,11,2845,377,662,161,6,110,381,5,0.232688927943761,0.4094903339191564,0,0,0,0,0,1442,2017,8811
FALSE,T. J. McFarland,5,5,0,1,0,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,1,2017,8814
FALSE,Matt Andriese,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8817
FALSE,Seth Lugo,2,45,6,7,3,0,1,3,0,0.15555555555555556,0.28888888888888886,0,0,0,0,0,17,2017,8820
FALSE,Evan Longoria,10,5450,780,1471,338,19,261,892,51,0.26990825688073394,0.48256880733944957,3,0,0,3,0,3248,2017,8823
FALSE,Erasmo Ramirez,6,11,0,2,0,0,0,1,0,0.18181818181818182,0.18181818181818182,0,0,0,0,0,2,2017,8826
FALSE,Stephen Piscotty,3,1156,155,310,66,8,38,163,12,0.26816608996539792,0.43771626297577854,0,0,0,0,0,618,2017,8829
FALSE,Hyun Soo Kim,2,517,56,141,24,2,7,36,1,0.27272727272727271,0.36750483558994196,0,0,0,0,0,223,2017,8832
FALSE,Matt Holliday,14,6956,1154,2081,466,32,314,1217,108,0.29916618746405982,0.51078205865439907,4,0,0,0,0,4365,2017,8835
FALSE,Lonnie Chisenhall,7,2075,250,551,126,9,63,287,19,0.26554216867469882,0.42602409638554212,0,0,0,0,0,1082,2017,8838
FALSE,Mike Tauchman,1,27,2,6,0,1,0,2,1,0.22222222222222224,0.29629629629629628,0,0,0,0,0,9,2017,8841
FALSE,Zach Eflin,2,44,3,9,2,0,0,2,0,0.20454545454545453,0.25,0,0,0,0,0,13,2017,8844
FALSE,Ryan Rua,4,557,78,137,26,1,17,55,12,0.24596050269299818,0.38779174147217232,0,0,0,0,0,260,2017,8847
FALSE,Ryan Lavarnway,6,384,30,77,24,0,7,42,0,0.20052083333333331,0.31770833333333337,0,0,0,0,0,153,2017,8850
FALSE,Jack Leathersich,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8853
FALSE,Michael Brady,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8856
FALSE,Sean Rodriguez,10,2297,299,528,114,13,72,267,40,0.22986504135829341,0.3848498040922943,0,0,0,0,0,1083,2017,8859
FALSE,Abraham Almonte,5,862,115,212,54,10,14,84,22,0.24593967517401391,0.38051044083526681,0,0,0,0,0,406,2017,8862
FALSE,Dexter Fowler,10,4154,691,1112,217,81,96,403,134,0.2676937891189215,0.428261916225325,0,0,0,0,0,2173,2017,8865
FALSE,Josh Lucas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8868
FALSE,Alejandro Chacin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8871
FALSE,Sean Manaea,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8874
FALSE,Jason Castro,7,2374,289,555,136,9,72,259,5,0.23378264532434709,0.38963774220724517,0,0,0,0,0,1142,2017,8877
FALSE,Seth Smith,11,3582,525,934,224,31,126,458,22,0.26074818537130096,0.44611948632049137,0,0,0,0,0,1979,2017,8880
FALSE,Juan Centeno,5,289,22,68,13,1,5,32,0,0.23529411764705885,0.33910034602076122,0,0,0,0,0,117,2017,8883
FALSE,Wilmer Font,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8886
FALSE,Yoan Moncada,2,218,34,50,9,2,8,23,3,0.2293577981651376,0.39908256880733944,0,0,0,0,0,106,2017,8889
FALSE,Andrew McCutchen,9,5033,814,1463,292,44,203,725,171,0.29068150208623089,0.48718458176038143,0,1,0,1,0,2991,2017,8892
FALSE,Austin Romine,6,563,55,124,30,1,7,58,2,0.22024866785079927,0.31438721136767317,0,0,0,0,0,215,2017,8895
FALSE,Jake Petricka,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8898
FALSE,Mitch Garver,1,46,5,9,1,3,0,3,0,0.19565217391304349,0.34782608695652173,0,0,0,0,0,20,2017,8901
FALSE,Joey Gallo,3,582,103,117,21,4,48,95,11,0.20103092783505155,0.49828178694158082,0,0,0,0,0,363,2017,8904
FALSE,Adam Engel,1,301,34,50,11,3,6,21,8,0.16611295681063121,0.28239202657807311,0,0,0,0,0,105,2017,8907
FALSE,Jake Diekman,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8910
FALSE,Luis Perdomo,2,84,4,10,2,4,0,4,0,0.11904761904761904,0.23809523809523808,0,0,0,0,0,26,2017,8913
FALSE,Asdrubal Cabrera,11,5140,692,1387,310,23,139,630,86,0.26984435797665374,0.42023346303501946,0,0,0,0,0,2632,2017,8916
FALSE,Gerardo Parra,9,4086,530,1134,233,41,73,421,77,0.27753303964757708,0.40822320117474303,0,0,0,2,0,2015,2017,8919
FALSE,Kyle Lloyd,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8922
FALSE,Allen Cordoba,1,202,17,42,2,2,4,15,2,0.20792079207920791,0.29702970297029702,0,0,0,0,0,68,2017,8925
FALSE,Adam Warren,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8928
FALSE,Lucas Giolito,2,4,1,1,0,0,0,0,0,0.25,0.25,0,0,0,0,0,1,2017,8931
FALSE,Derek Dietrich,5,1380,196,345,72,17,44,159,3,0.25,0.42246376811594205,0,0,0,0,0,716,2017,8934
FALSE,Chase Bradford,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8937
FALSE,Cameron Perkins,1,88,9,16,5,0,1,8,0,0.18181818181818182,0.27272727272727271,0,0,0,0,0,30,2017,8940
FALSE,Chris Beck,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8943
FALSE,Willson Contreras,2,629,83,175,35,1,33,109,7,0.27821939586645467,0.49443561208267089,0,0,0,0,0,380,2017,8946
FALSE,Dylan Bundy,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8949
FALSE,Albert Almora,2,411,53,120,27,2,11,60,1,0.29197080291970801,0.44768856447688565,0,0,0,0,0,224,2017,8952
FALSE,Omar Narvaez,2,354,36,97,14,0,3,24,0,0.27401129943502822,0.33898305084745761,0,0,0,0,0,137,2017,8955
FALSE,Anthony Santander,1,30,1,8,3,0,0,2,0,0.26666666666666666,0.36666666666666664,0,0,0,0,0,14,2017,8958
FALSE,Jose Bautista,14,5726,970,1430,294,17,331,927,66,0.24973803702410061,0.48044009779951102,1,0,0,0,0,3393,2017,8961
FALSE,Tommy Milone,7,36,4,7,0,0,1,7,0,0.19444444444444445,0.27777777777777779,0,0,0,0,0,11,2017,8964
FALSE,Matt Shoemaker,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8967
FALSE,Grant Dayton,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8970
FALSE,Kyle McGrath,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8973
FALSE,Bradley Zimmer,1,299,41,72,15,2,8,39,18,0.24080267558528429,0.38461538461538464,0,0,0,0,0,140,2017,8976
FALSE,Drew Rucinski,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8979
FALSE,Mike Hauschild,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8982
FALSE,Niko Goodrum,1,17,1,1,0,0,0,0,0,5.8823529411764712E-2,5.8823529411764712E-2,0,0,0,0,0,1,2017,8985
FALSE,Hernan Perez,6,1172,126,301,52,9,28,133,53,0.25682593856655289,0.38822525597269625,0,0,0,0,0,544,2017,8988
FALSE,Welington Castillo,8,2062,215,534,107,1,80,283,4,0.25897187196896215,0.42822502424830267,0,0,0,0,0,1071,2017,8991
FALSE,Reynaldo Lopez,2,12,0,1,0,0,0,0,0,8.3333333333333343E-2,8.3333333333333343E-2,0,0,0,0,0,1,2017,8994
FALSE,Byron Buxton,3,889,129,211,40,13,28,95,41,0.2373453318335208,0.40607424071991,0,0,0,1,0,442,2017,8997
FALSE,Dan Vogelbach,2,40,0,7,1,0,0,2,0,0.17499999999999999,0.20000000000000001,0,0,0,0,0,9,2017,9000
FALSE,Manny Pina,4,417,51,113,27,0,11,55,2,0.27098321342925658,0.41486810551558756,0,0,0,0,0,211,2017,9003
FALSE,Freddy Galvis,6,2265,236,555,92,20,52,233,43,0.24503311258278143,0.37218543046357616,0,0,0,0,0,1007,2017,9006
FALSE,Tyler Wilson,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9009
FALSE,Patrick Corbin,5,231,25,37,7,3,0,14,0,0.16017316017316016,0.21645021645021645,0,0,0,0,0,60,2017,9012
FALSE,Travis Shaw,3,1244,178,324,78,3,60,208,15,0.26045016077170419,0.47266881028938906,0,0,0,0,0,729,2017,9015
FALSE,Chance Sisco,1,18,3,6,2,0,2,4,0,0.33333333333333337,0.77777777777777779,0,0,0,0,0,18,2017,9018
FALSE,Erik Goeddel,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9021
FALSE,Ryan Garton,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9024
FALSE,Jeremy Hazelbaker,2,252,45,65,9,5,14,38,6,0.25793650793650796,0.5,0,0,0,0,0,154,2017,9027
FALSE,Edubray Ramos,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9030
FALSE,Paul Janish,9,1172,123,249,59,2,7,87,7,0.21245733788395904,0.28412969283276451,0,0,0,0,0,401,2017,9033
FALSE,Brian Dozier,6,3332,528,835,181,19,151,439,90,0.25060024009603837,0.452280912364946,0,0,0,1,0,1858,2017,9036
FALSE,Alen Hanson,2,248,41,55,10,3,4,12,13,0.22177419354838709,0.33467741935483875,0,0,0,0,0,100,2017,9039
FALSE,Josh Rutledge,6,1101,156,284,51,14,20,111,24,0.25794732061762032,0.38419618528610355,0,0,0,0,0,508,2017,9042
FALSE,Rob Refsnyder,3,283,36,66,14,1,2,17,8,0.23321554770318023,0.31095406360424027,0,0,0,0,0,105,2017,9045
FALSE,Kyle Martin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9048
FALSE,Phil Maton,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9051
FALSE,Ben Taylor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9054
FALSE,Miguel Montero,12,3790,458,973,197,7,126,550,5,0.25672823218997359,0.41213720316622687,0,0,0,0,0,1892,2017,9057
FALSE,Chris Stratton,2,15,1,2,0,0,0,0,0,0.13333333333333333,0.13333333333333333,0,0,0,0,0,2,2017,9060
FALSE,Jace Fry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9063
FALSE,Matt Grace,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9066
FALSE,Randal Grichuk,4,1291,179,321,83,14,66,182,15,0.24864446165762974,0.48799380325329206,0,0,0,0,0,793,2017,9069
FALSE,Tyler White,2,310,31,71,22,0,11,38,1,0.22903225806451613,0.40645161290322579,0,0,0,0,0,159,2017,9072
FALSE,Johan Camargo,1,241,30,72,21,2,4,27,0,0.29875518672199169,0.45228215767634855,0,0,0,0,0,136,2017,9075
FALSE,Cory Gearrin,6,3,0,1,0,0,0,0,0,0.33333333333333337,0.33333333333333337,0,0,0,0,0,1,2017,9078
FALSE,Curt Casali,4,408,48,81,19,0,19,49,0,0.1985294117647059,0.38480392156862747,0,0,0,0,0,195,2017,9081
FALSE,Adam Lind,12,4577,588,1247,259,12,200,723,7,0.27244920253441118,0.46537032991042171,0,0,0,0,0,2601,2017,9084
FALSE,Ryan Merritt,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9087
FALSE,Jameson Taillon,2,70,2,9,0,0,0,2,0,0.12857142857142859,0.12857142857142859,0,0,0,0,0,9,2017,9090
FALSE,Sal Romano,1,24,0,1,1,0,0,0,0,4.1666666666666671E-2,8.3333333333333343E-2,0,0,0,0,0,3,2017,9093
FALSE,Drew Stubbs,9,2834,444,687,106,20,92,283,161,0.24241354975299928,0.39131968948482709,0,0,0,0,0,1327,2017,9096
FALSE,Matt Carpenter,7,3076,542,853,222,25,97,404,15,0.2773081924577373,0.46033810143042914,0,0,0,0,0,1760,2017,9099
FALSE,Kirby Yates,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9102
FALSE,Kevin McCarthy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9105
FALSE,Ryan Hanigan,11,1959,192,492,71,1,30,214,1,0.25114854517611029,0.3343542623787647,0,0,0,0,0,757,2017,9108
FALSE,Shawn Armstrong,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9111
FALSE,Tommy Pham,4,758,149,213,36,7,37,108,29,0.28100263852242746,0.49340369393139843,0,0,0,0,0,454,2017,9114
FALSE,Francis Martes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9117
FALSE,Chris Hatcher,8,12,0,1,0,0,0,1,0,8.3333333333333343E-2,8.3333333333333343E-2,0,0,0,0,0,1,2017,9120
FALSE,Chad Wallach,1,11,0,1,0,0,0,0,0,9.0909090909090912E-2,9.0909090909090912E-2,0,0,0,0,0,1,2017,9123
FALSE,Ariel Hernandez,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9126
FALSE,Tommy La Stella,4,659,61,174,42,2,9,75,4,0.26403641881638845,0.37481031866464337,0,0,0,0,0,300,2017,9129
FALSE,Domingo German,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9132
FALSE,J. T. Realmuto,4,1511,181,423,84,13,38,169,28,0.27994705493050964,0.42819324950363996,0,0,0,0,0,782,2017,9135
FALSE,Ketel Marte,3,879,110,233,46,7,8,68,22,0.26507394766780429,0.36063708759954494,0,0,0,0,0,378,2017,9138
FALSE,Cam Bedrosian,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9141
FALSE,Jose Abreu,4,2414,330,726,144,12,124,410,6,0.30074565037282519,0.52444076222038105,0,0,0,0,0,1546,2017,9144
FALSE,Chris Rusin,6,118,9,22,0,2,1,9,0,0.18644067796610167,0.24576271186440679,0,0,0,0,0,32,2017,9147
FALSE,Justin Nicolino,3,58,0,3,0,0,0,0,0,5.1724137931034482E-2,5.1724137931034482E-2,0,0,0,0,0,3,2017,9150
FALSE,Adam Jones,12,5944,843,1650,276,28,251,815,88,0.27759084791386268,0.46012786002691791,1,0,0,4,0,3290,2017,9153
FALSE,Jeff Mathis,13,2224,217,441,93,6,47,245,10,0.19829136690647484,0.30890287769784169,0,0,0,0,0,833,2017,9156
FALSE,Tyler Naquin,2,358,56,103,20,5,14,44,6,0.28770949720670391,0.48882681564245811,0,0,0,0,0,214,2017,9159
FALSE,Delino DeShields,3,983,194,250,44,12,12,72,62,0.25432349949135297,0.36012207527975582,0,0,0,0,0,422,2017,9162
FALSE,A. J. Pollock,6,1864,306,534,123,24,53,199,90,0.28648068669527893,0.46351931330472101,0,0,0,1,0,1064,2017,9165
FALSE,Jordan Luplow,1,78,6,16,3,1,3,11,0,0.20512820512820512,0.38461538461538464,0,0,0,0,0,37,2017,9168
FALSE,Carson Kelly,2,82,6,14,4,0,0,7,0,0.17073170731707318,0.21951219512195122,0,0,0,0,0,22,2017,9171
FALSE,Luke Farrell,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9174
FALSE,Anthony Banda,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,9177
FALSE,Luis Castillo,1,29,0,2,0,0,0,1,0,6.8965517241379309E-2,6.8965517241379309E-2,0,0,0,0,0,2,2017,9180
FALSE,Brandon Woodruff,1,10,2,2,0,0,0,0,0,0.20000000000000001,0.20000000000000001,0,0,0,0,0,2,2017,9183
FALSE,Kirk Nieuwenhuis,6,978,128,216,59,4,31,117,20,0.22085889570552147,0.38445807770961149,0,0,0,0,0,470,2017,9186
